total_samples,speed_sps,train_loss,val_loss,lr
28627456,3572.3,0.06459295966893511,0.06121700522962822,0.00014511355107876974
28727552,3565.0,0.06482465548054947,0.06109899760825457,0.00014889555110259934
28827648,3560.0,0.06482922725970178,0.061278749627081804,0.0001791520092782775
28927744,3558.3,0.06474871413253458,0.060921409471024104,0.00011302178961363377
29027840,3550.9,0.06453067153844687,0.060823240445235044,0.00011978888864138601
29127936,3553.7,0.06460123244301437,0.06076971293991703,0.00014268700523575357
29228032,3549.7,0.06459990032303059,0.06082985702246065,0.0001506300719713551
29328128,3548.3,0.06451224146024956,0.060921109231348046,0.00020093141015358775
29428224,3160.0,0.06439011682139333,0.06069161428532943,0.00017179556879677726
29528320,3554.2,0.06512885096737796,0.06206041002899668,0.00036674910802660674
29628416,3157.6,0.06476874747658934,0.06064065175744261,0.0001661240788765816
29728512,3162.2,0.06400346429184879,0.05997025269179352,7.386478288381037e-05
29828608,3170.9,0.06365593336998959,0.0598207319023471,7.470773816188661e-05
29928704,3204.8,0.0635618918749225,0.05972136421007132,5.7456026479277396e-05
30028800,3219.6,0.06348610388310365,0.05962882642954766,6.121799258695526e-05
30128896,3220.6,0.06343784302358738,0.05959175935581761,4.3603654731212106e-05
30228992,3179.9,0.06327964900933264,0.05949673930818508,3.187199614992356e-05
30329088,3204.1,0.0633828010209991,0.059452792155489965,2.8252921040259794e-05
30429184,2531.0,0.06322092466685168,0.059429985814671946,4.072061065627342e-05
30529280,3187.2,0.06317454135364584,0.059414829600800835,4.25730037336413e-05
30629376,3192.4,0.06318908108545997,0.05937291261659226,3.461365197956275e-05
30729472,3183.6,0.06316594739475519,0.059346777257236596,3.0054130165426855e-05
30829568,3586.4,0.06316908729998656,0.05935471820813871,5.284970729530442e-05
30929664,3180.3,0.06314200843157976,0.05930548373269915,2.8172417270912153e-05
31029760,3174.0,0.06304843077802902,0.05923889354970278,1.7888082553499243e-05
31129856,3579.5,0.0630939822462971,0.0593077245145543,5.3084645447004785e-05
31229952,3574.5,0.06310366781052117,0.05932383102690893,6.459209294120984e-05
31330048,3569.1,0.06313374295563953,0.059281111125721514,6.567208498106149e-05
31430144,3561.8,0.06361221051429544,0.06125380746416353,0.0003466905702874503
31530240,3557.2,0.06439987612921563,0.06101242026187256,0.0003638569126356817
31630336,3555.9,0.06397746132729608,0.05952109283753941,0.00012534940785325063
31730432,3162.2,0.06301993587056694,0.059021609906909675,4.269024544099873e-05
31830528,3175.0,0.06284425143733659,0.058859986541292174,2.497579297423995e-05
31930624,3567.2,0.06295296807042168,0.05902728980973203,8.203424032904166e-05
