Loaded 20 text files — 50,102,558 characters total
Sweep: noise_sweep_n4  (grid over noise_prob)
  seq_len=128  target=8M samples  budget=384.0M
  workspace: sessions/noise_sweep  |  log: sessions/noise_sweep_summary.csv

    vary    n        b      params
   0.025    4    2.777  384,025,902
    0.05    4    2.777  384,025,902
     0.1    4    2.777  384,025,902
    0.15    4    2.777  384,025,902

──────────────────────────────────────────────────
[noise_prob=0.025]
  arch: 2688→8584→7837→7091→6344→160→6344→7091→7837→8584→2688
  params: 384,025,902  batch: 256
  Loaded uint8 cache: 131.5 MB
  noise: prob=0.025, std=3.0
  training 8,000,000 samples...


[Ksamples=  1,126,144 | loss=0.095883 | speed=1182 sps | lr=2.65e-04
[Ksamples=  1,151,232 | loss=0.095639 | speed=1766 sps | lr=2.79e-04
[Ksamples=  1,176,320 | loss=0.095365 | speed=1765 sps | lr=2.81e-042026-07-04 20:56:52 | sweep_noise_prob0.025 | epoch=  0.02 | samples=  1,201,152 | speed= 1,418 sps | loss=0.095062 | lr=2.96e-04

[Ksamples=  1,226,240 | loss=0.093721 | speed=1184 sps | lr=3.05e-04
[Ksamples=  1,251,328 | loss=0.093462 | speed=1765 sps | lr=3.14e-04
[Ksamples=  1,276,416 | loss=0.093157 | speed=1765 sps | lr=3.24e-042026-07-04 20:58:02 | sweep_noise_prob0.025 | epoch=  0.03 | samples=  1,301,248 | speed= 1,420 sps | loss=0.092879 | lr=3.33e-04

[Ksamples=  1,326,336 | loss=0.091686 | speed=1186 sps | lr=3.37e-04
[Ksamples=  1,351,424 | loss=0.091351 | speed=1765 sps | lr=3.43e-04
[Ksamples=  1,376,512 | loss=0.091111 | speed=1764 sps | lr=3.50e-042026-07-04 20:59:13 | sweep_noise_prob0.025 | epoch=  0.03 | samples=  1,401,344 | speed= 1,416 sps | loss=0.090911 | lr=3.57e-04

[Ksamples=  1,426,432 | loss=0.089638 | speed=1181 sps | lr=3.65e-04
[Ksamples=  1,451,520 | loss=0.089403 | speed=1765 sps | lr=3.72e-04
[Ksamples=  1,476,608 | loss=0.089129 | speed=1763 sps | lr=3.87e-042026-07-04 21:00:24 | sweep_noise_prob0.025 | epoch=  0.03 | samples=  1,501,440 | speed= 1,414 sps | loss=0.088963 | lr=3.95e-04

[Ksamples=  1,526,528 | loss=0.088112 | speed=1178 sps | lr=4.11e-04
[Ksamples=  1,551,616 | loss=0.088051 | speed=1764 sps | lr=4.19e-04
[Ksamples=  1,576,704 | loss=0.087910 | speed=1763 sps | lr=4.23e-042026-07-04 21:02:04 | sweep_noise_prob0.025 | epoch=  0.03 | samples=  1,601,536 | speed=   996 sps | loss=0.087706 | lr=4.23e-04

[Ksamples=  1,626,624 | loss=0.086575 | speed=694 sps | lr=4.27e-04
[Ksamples=  1,651,712 | loss=0.086382 | speed=1778 sps | lr=4.32e-04
[Ksamples=  1,676,800 | loss=0.086190 | speed=1774 sps | lr=4.36e-042026-07-04 21:03:15 | sweep_noise_prob0.025 | epoch=  0.03 | samples=  1,701,632 | speed= 1,422 sps | loss=0.086016 | lr=4.40e-04

[Ksamples=  1,726,720 | loss=0.085172 | speed=1183 sps | lr=4.58e-04
[Ksamples=  1,751,808 | loss=0.085040 | speed=1770 sps | lr=4.58e-04
[Ksamples=  1,776,896 | loss=0.084829 | speed=1768 sps | lr=4.63e-042026-07-04 21:04:25 | sweep_noise_prob0.025 | epoch=  0.04 | samples=  1,801,728 | speed= 1,418 sps | loss=0.084597 | lr=4.77e-04

[Ksamples=  1,826,816 | loss=0.083631 | speed=1181 sps | lr=4.82e-04
[Ksamples=  1,851,904 | loss=0.083541 | speed=1768 sps | lr=4.87e-04
[Ksamples=  1,876,992 | loss=0.083426 | speed=1766 sps | lr=4.91e-042026-07-04 21:05:36 | sweep_noise_prob0.025 | epoch=  0.04 | samples=  1,901,824 | speed= 1,406 sps | loss=0.083215 | lr=5.11e-04

[Ksamples=  1,926,912 | loss=0.082501 | speed=1165 sps | lr=5.16e-04
[Ksamples=  1,952,000 | loss=0.082268 | speed=1766 sps | lr=5.16e-04
[Ksamples=  1,977,088 | loss=0.082072 | speed=1765 sps | lr=5.22e-042026-07-04 21:06:47 | sweep_noise_prob0.025 | epoch=  0.04 | samples=  2,001,920 | speed= 1,421 sps | loss=0.081893 | lr=5.27e-04

[Ksamples=  2,027,008 | loss=0.080926 | speed=1188 sps | lr=5.43e-04
[Ksamples=  2,052,096 | loss=0.080817 | speed=1765 sps | lr=5.48e-04
[Ksamples=  2,077,184 | loss=0.080629 | speed=1764 sps | lr=5.48e-042026-07-04 21:07:57 | sweep_noise_prob0.025 | epoch=  0.04 | samples=  2,102,016 | speed= 1,421 sps | loss=0.080446 | lr=5.48e-04
